id,date,store_nbr,family,sales,onpromotion,transactions,dcoilwtico,city,state,type,cluster,is_holiday,rolling_avg_7,rolling_avg_14,sales_lag_1,sales_lag_7,sales_lag_14
2410162,2016-09-17,34,CLEANING,994.0,38,2324.0,43.04,Guayaquil,Guayas,B,6,0,815.1428571428571,846.9285714285714,929.0,884.0,1362.0
2402568,2016-09-13,21,BEVERAGES,1934.0,12,946.0,44.91,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0,2154.714285714286,2654.785714285714,2042.0,3169.0,2486.0
2914015,2017-06-28,21,HOME AND KITCHEN II,549.0,1,873.0,44.74,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0,108.71428571428572,67.42857142857143,29.0,21.0,20.0
580998,2013-11-23,11,AUTOMOTIVE,6.0,0,2611.0,94.53,Cayambe,Pichincha,B,6,0,4.0,4.142857142857143,2.0,4.0,6.0
1502012,2015-04-25,52,HOME APPLIANCES,0.0,0,0.0,55.98,Manta,Manabi,A,11,0,0.0,0.0,0.0,0.0,0.0
148587,2013-03-25,28,LINGERIE,5.0,0,832.0,94.55,Guayaquil,Guayas,E,10,0,7.571428571428571,7.642857142857143,9.0,8.0,2.0
486534,2013-10-01,10,HOME AND KITCHEN I,0.0,0,1261.0,102.09,Quito,Pichincha,C,15,0,0.0,0.0,0.0,0.0,0.0
1283027,2014-12-22,9,LAWN AND GARDEN,3.0,0,3311.0,55.25,Quito,Pichincha,B,6,1,6.571428571428571,5.214285714285714,10.0,3.0,3.0
1042335,2014-08-09,54,PRODUCE,0.0,0,994.0,97.61,El Carmen,Manabi,C,3,0,0.0,182.55714285714288,0.0,0.0,601.752
686566,2014-01-22,23,BABY CARE,0.0,0,1116.0,96.35,Ambato,Tungurahua,D,9,0,0.0,0.0,0.0,0.0,0.0
2851303,2017-05-24,12,BOOKS,0.0,0,1192.0,50.99,Latacunga,Cotopaxi,C,15,0,0.0,0.0,0.0,0.0,0.0
2843704,2017-05-19,48,POULTRY,708.713,38,2587.0,50.32,Quito,Pichincha,A,14,0,803.2838571428571,828.3775735714286,423.318,737.984,931.29297
1754516,2015-09-14,38,BREAD/BAKERY,657.095,1,1631.0,44.07,Loja,Loja,D,4,0,609.3204285714285,654.3478571428572,873.192,656.216,698.097
1651492,2015-07-18,47,CLEANING,2494.0,1,4362.0,50.88,Quito,Pichincha,A,14,0,2082.8571428571427,2209.3571428571427,1939.0,2506.0,3451.0
1130660,2014-09-28,33,HARDWARE,1.0,0,1068.0,95.55,Quevedo,Los Rios,C,3,0,1.0,0.6428571428571429,1.0,1.0,7.0
1778758,2015-09-28,18,PERSONAL CARE,150.0,1,1282.0,44.4,Quito,Pichincha,B,16,0,165.0,171.5,255.0,131.0,175.0
1633137,2015-07-08,32,AUTOMOTIVE,4.0,0,589.0,51.61,Guayaquil,Guayas,C,3,0,2.0,1.6428571428571428,0.0,2.0,0.0
2665648,2017-02-08,52,CLEANING,0.0,0,0.0,52.37,Manta,Manabi,A,11,0,0.0,0.0,0.0,0.0,0.0
2428883,2016-09-28,1,HOME APPLIANCES,0.0,0,1724.0,47.07,Quito,Pichincha,D,13,0,0.0,0.0,0.0,0.0,0.0
865804,2014-05-02,51,HOME AND KITCHEN II,0.0,0,1791.0,100.09,Guayaquil,Guayas,A,17,0,0.0,0.0,0.0,0.0,0.0
550898,2013-11-06,16,PREPARED FOODS,45.0,0,942.0,94.74,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0,50.142857142857146,48.285714285714285,39.0,48.0,49.0
2041607,2016-02-23,42,PREPARED FOODS,66.297,0,891.0,31.84,Cuenca,Azuay,D,2,0,89.46942857142858,97.91528542857144,79.438,84.546,57.684
2705244,2017-03-03,14,BEVERAGES,1353.0,21,1267.0,53.33,Riobamba,Chimborazo,C,7,0,1383.857142857143,1374.7857142857142,1777.0,1612.0,862.0
1424319,2015-03-13,23,CELEBRATION,0.0,0,1019.0,44.88,Ambato,Tungurahua,D,9,0,0.0,0.0,0.0,0.0,0.0
1023043,2014-07-30,14,EGGS,33.0,0,1370.0,104.29,Riobamba,Chimborazo,C,7,0,35.857142857142854,40.85714285714285,25.0,33.0,21.0
169377,2013-04-06,11,LINGERIE,10.0,0,2925.0,92.76,Cayambe,Pichincha,B,6,0,10.714285714285714,10.285714285714286,16.0,14.0,12.0
1168794,2014-10-19,53,AUTOMOTIVE,5.0,0,909.0,82.8,Manta,Manabi,D,13,0,2.0,3.2857142857142856,4.0,7.0,6.0
456551,2013-09-14,19,PREPARED FOODS,54.0,0,1936.0,108.31,Guaranda,Bolivar,C,15,0,25.571428571428573,25.428571428571427,12.0,41.0,31.0
96377,2013-02-24,13,HOME APPLIANCES,0.0,0,933.0,93.12,Latacunga,Cotopaxi,C,15,0,0.0,0.0,0.0,0.0,0.0
1377165,2015-02-14,5,DELI,311.625,0,2072.0,52.66,Santo Domingo,Santo Domingo de los Tsachilas,D,4,0,301.78657142857145,310.0769285714286,330.221,309.799,291.114
2888498,2017-06-13,6,DAIRY,890.0,39,1554.0,46.41,Quito,Pichincha,D,13,0,1150.428571428571,1209.0,1050.0,1022.0,964.0
2585398,2016-12-24,50,GROCERY II,167.0,0,4767.0,52.01,Ambato,Tungurahua,A,14,1,162.71428571428572,124.5,357.0,68.0,64.0
2694149,2017-02-24,51,PREPARED FOODS,145.162,2,1784.0,53.99,Guayaquil,Guayas,A,17,0,140.47600200000002,145.2027867142857,139.195,143.058,158.83301
1403708,2015-03-01,44,LAWN AND GARDEN,0.0,0,5454.0,49.84,Quito,Pichincha,A,5,0,4.142857142857143,6.857142857142857,11.0,11.0,16.0
75781,2013-02-12,35,GROCERY II,3.0,0,848.0,97.48,Playas,Guayas,C,3,1,6.0,5.0,16.0,3.0,2.0
1376218,2015-02-14,23,LADIESWEAR,0.0,0,1186.0,52.66,Ambato,Tungurahua,D,9,0,0.0,0.0,0.0,0.0,0.0
2792952,2017-04-21,24,PRODUCE,4022.854,4,2362.0,49.64,Guayaquil,Guayas,D,1,0,3770.1951428571424,3723.5947857142855,3913.219,2530.264,3970.304
1278859,2014-12-20,41,EGGS,161.0,0,1705.0,56.91,Machala,El Oro,D,4,1,123.28571428571428,125.85714285714286,101.0,143.0,156.0
480244,2013-09-27,33,POULTRY,132.025,0,862.0,102.86,Quevedo,Los Rios,C,3,0,134.46714285714285,138.47592785714286,133.064,102.732,98.578
2720687,2017-03-11,47,BEAUTY,8.0,1,4696.0,48.05,Quito,Pichincha,A,14,0,17.0,20.785714285714285,5.0,33.0,17.0
1558956,2015-05-27,50,BEVERAGES,3027.0,2,2229.0,57.51,Ambato,Tungurahua,A,14,0,2882.428571428572,2607.0,2842.0,1767.0,2060.0
2598069,2017-01-01,7,GROCERY I,0.0,0,0.0,53.75,Quito,Pichincha,D,8,0,3240.1428571428573,4590.172571428571,3410.0,4778.0,4829.0
81907,2013-02-15,8,BABY CARE,0.0,0,2765.0,95.95,Quito,Pichincha,D,8,0,0.0,0.0,0.0,0.0,0.0
1402213,2015-02-28,52,EGGS,0.0,0,0.0,49.84,Manta,Manabi,A,11,0,0.0,0.0,0.0,0.0,0.0
2908886,2017-06-25,28,BEAUTY,1.0,1,1644.0,42.86,Guayaquil,Guayas,E,10,0,2.2857142857142856,2.7142857142857144,6.0,9.0,4.0
2772044,2017-04-09,38,FROZEN FOODS,120.0,2,2002.0,52.25,Loja,Loja,D,4,0,116.698,123.48028571428586,184.162,135.0,143.0
2623181,2017-01-16,11,FROZEN FOODS,65.78,2,2139.0,52.36,Cayambe,Pichincha,B,6,0,95.441,105.01878571428573,155.248,96.996,178.6
1672542,2015-07-30,38,BEVERAGES,1770.0,10,1376.0,48.53,Loja,Loja,D,4,0,2333.5714285714284,2349.785714285714,1942.0,1788.0,1760.0
214003,2013-05-01,13,SCHOOL AND OFFICE SUPPLIES,0.0,0,1090.0,90.74,Latacunga,Cotopaxi,C,15,1,0.0,0.0,0.0,0.0,0.0
2826379,2017-05-10,12,POULTRY,156.715,0,1187.0,47.28,Latacunga,Cotopaxi,C,15,0,150.8247142857143,161.99714214285714,101.066,146.954,125.452
703701,2014-01-31,53,DELI,0.0,0,0.0,97.55,Manta,Manabi,D,13,0,0.0,0.0,0.0,0.0,0.0
1835414,2015-10-29,8,LAWN AND GARDEN,17.0,0,2327.0,46.02,Quito,Pichincha,D,8,0,14.0,15.285714285714286,21.0,17.0,14.0
1167464,2014-10-19,16,MAGAZINES,0.0,0,1143.0,82.8,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0,0.2857142857142857,0.3571428571428571,1.0,0.0,0.0
2820960,2017-05-07,10,LINGERIE,3.0,0,927.0,46.23,Quito,Pichincha,C,15,0,2.571428571428572,2.071428571428572,2.0,1.0,11.0
1734658,2015-09-03,30,GROCERY II,6.0,0,765.0,46.75,Guayaquil,Guayas,C,3,0,3.2857142857142856,3.642857142857143,2.0,4.0,4.0
2348027,2016-08-13,40,FROZEN FOODS,151.0,14,1254.0,44.47,Machala,El Oro,C,3,0,68.2061428571428,54.03907142857143,43.0,97.0,131.626
2617397,2017-01-12,49,BEAUTY,12.0,2,2668.0,53.01,Quito,Pichincha,A,11,0,17.142857142857142,14.928571428571429,15.0,8.0,14.0
2277486,2016-07-05,11,MEATS,741.71204,0,2499.0,46.73,Cayambe,Pichincha,B,6,0,657.9932757142857,608.3937785714286,858.59796,451.81,572.725
1130254,2014-09-28,22,BOOKS,0.0,0,0.0,95.55,Puyo,Pastaza,C,7,0,0.0,0.0,0.0,0.0,0.0
1271423,2014-12-16,32,SEAFOOD,0.0,0,685.0,55.97,Guayaquil,Guayas,C,3,0,0.0,0.0,0.0,0.0,0.0
2669656,2017-02-11,15,"LIQUOR,WINE,BEER",27.0,1,1199.0,53.84,Ibarra,Imbabura,C,15,0,21.857142857142858,19.928571428571427,37.0,28.0,49.0
841033,2014-04-18,7,POULTRY,372.8624,0,1540.0,104.33,Quito,Pichincha,D,8,1,551.2757714285714,628.6507142857143,454.613,860.7896,764.2403
2313157,2016-07-25,12,"LIQUOR,WINE,BEER",26.0,0,1141.0,42.4,Latacunga,Cotopaxi,C,15,0,39.0,35.785714285714285,22.0,22.0,27.0
242220,2013-05-16,6,AUTOMOTIVE,5.0,0,1576.0,94.85,Quito,Pichincha,D,13,0,3.7142857142857135,3.857142857142857,6.0,5.0,14.0
1882135,2015-11-25,19,GROCERY II,4.0,0,1130.0,41.22,Guaranda,Bolivar,C,15,0,6.285714285714286,5.285714285714286,0.0,7.0,11.0
1195064,2014-11-03,40,BEAUTY,0.0,0,1242.0,78.77,Machala,El Oro,C,3,1,0.4285714285714285,0.5,0.0,0.0,0.0
368005,2013-07-26,34,"LIQUOR,WINE,BEER",31.0,0,2414.0,104.76,Guayaquil,Guayas,B,6,0,30.571428571428573,30.285714285714285,65.0,58.0,57.0
2942800,2017-07-14,29,PERSONAL CARE,154.0,6,1052.0,46.53,Guayaquil,Guayas,E,10,0,211.7142857142857,283.92857142857144,126.0,160.0,209.0
872082,2014-05-06,28,MEATS,21.997,0,1063.0,99.81,Guayaquil,Guayas,E,10,0,141.1359985714286,144.7589492857143,103.745,152.483,150.74
1606660,2015-06-23,39,"LIQUOR,WINE,BEER",24.0,0,1317.0,61.05,Cuenca,Azuay,B,6,0,59.71428571428572,70.0,53.0,55.0,34.0
658055,2014-01-06,23,BEAUTY,0.0,0,1147.0,93.12,Ambato,Tungurahua,D,9,0,0.7142857142857143,1.0,1.0,2.0,2.0
679793,2014-01-18,32,PET SUPPLIES,0.0,0,758.0,93.96,Guayaquil,Guayas,C,3,0,0.0,0.0,0.0,0.0,0.0
1204269,2014-11-08,49,AUTOMOTIVE,10.0,0,3182.0,78.71,Quito,Pichincha,A,11,0,16.714285714285715,13.214285714285714,14.0,10.0,12.0
787537,2014-03-19,6,PERSONAL CARE,268.0,0,1729.0,100.71,Quito,Pichincha,D,13,0,219.28571428571428,243.78571428571428,175.0,133.0,306.0
2981724,2017-08-05,21,DELI,380.117,6,1397.0,49.57,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0,380.184,356.73942857142856,275.392,385.546,307.709
396414,2013-08-11,31,HOME CARE,0.0,0,1392.0,106.04,Babahoyo,Los Rios,B,10,0,0.0,0.0,0.0,0.0,0.0
805897,2014-03-30,21,BOOKS,0.0,0,0.0,101.73,Santo Domingo,Santo Domingo de los Tsachilas,B,6,0,0.0,0.0,0.0,0.0,0.0
450288,2013-09-10,43,BEVERAGES,1224.0,0,1074.0,107.48,Esmeraldas,Esmeraldas,E,10,0,1829.0,1887.4285714285716,2048.0,2097.0,1135.0
2783137,2017-04-15,49,HOME AND KITCHEN II,62.0,4,3539.0,53.19,Quito,Pichincha,A,11,0,41.285714285714285,42.21428571428572,42.0,41.0,62.0
200385,2013-04-23,31,DELI,166.339,0,1281.0,89.21,Babahoyo,Los Rios,B,10,0,162.1402857142857,158.22514285714286,124.166,163.723,148.079
1996168,2016-01-29,18,SCHOOL AND OFFICE SUPPLIES,0.0,0,1190.0,33.66,Quito,Pichincha,B,16,0,0.0,0.0,0.0,0.0,0.0
1258437,2014-12-09,19,HOME AND KITCHEN I,3.0,0,1191.0,63.74,Guaranda,Bolivar,C,15,0,18.142857142857142,15.357142857142858,16.0,10.0,3.0
1749105,2015-09-11,36,CELEBRATION,7.0,0,1312.0,44.75,Libertad,Guayas,E,10,0,12.142857142857142,10.214285714285714,15.0,10.0,6.0
1365193,2015-02-08,14,HOME AND KITCHEN II,14.0,0,934.0,51.66,Riobamba,Chimborazo,C,7,0,14.714285714285714,15.071428571428571,39.0,11.0,20.0
1088626,2014-09-04,53,"LIQUOR,WINE,BEER",41.0,0,656.0,94.51,Manta,Manabi,D,13,0,45.57142857142857,38.71428571428572,32.0,23.0,43.0
2884831,2017-06-11,52,BOOKS,0.0,0,2652.0,45.82,Manta,Manabi,A,11,0,0.0,0.0,0.0,0.0,0.0
705104,2014-02-01,42,PET SUPPLIES,0.0,0,0.0,97.55,Cuenca,Azuay,D,2,0,0.0,0.0,0.0,0.0,0.0
1450216,2015-03-27,49,SCHOOL AND OFFICE SUPPLIES,0.0,0,2740.0,48.83,Quito,Pichincha,A,11,0,0.0,0.0,0.0,0.0,0.0
2000753,2016-01-31,46,PREPARED FOODS,359.169,0,4667.0,33.66,Quito,Pichincha,A,14,0,193.9482834285714,188.77142671428567,248.04599,262.39398,273.01898
19240,2013-01-11,49,BABY CARE,0.0,0,1768.0,93.6,Quito,Pichincha,A,11,0,0.0,0.0,0.0,0.0,
2197000,2016-05-20,52,PERSONAL CARE,0.0,0,0.0,47.67,Manta,Manabi,A,11,0,0.0,0.0,0.0,0.0,0.0
1616533,2015-06-29,16,POULTRY,137.366,0,925.0,58.34,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0,115.29271428571428,114.50964314285714,151.315,97.672,104.217
1669377,2015-07-28,49,CELEBRATION,18.0,0,2374.0,47.97,Quito,Pichincha,A,11,0,35.0,36.42857142857143,25.0,26.0,38.0
2318962,2016-07-28,25,LADIESWEAR,0.0,0,662.0,41.13,Salinas,Santa Elena,D,1,0,0.0,0.0,0.0,0.0,0.0
158842,2013-03-31,16,GROCERY II,10.0,0,1010.0,97.24,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0,6.714285714285714,6.285714285714286,9.0,13.0,7.0
986019,2014-07-09,25,GROCERY I,1220.0,3,714.0,102.93,Salinas,Santa Elena,D,1,1,1315.2857142857142,1327.2857142857142,975.0,1710.0,1271.0
1438229,2015-03-21,13,MAGAZINES,0.0,0,1144.0,46.0,Latacunga,Cotopaxi,C,15,0,0.0,0.0,0.0,0.0,0.0
1823925,2015-10-23,35,HOME AND KITCHEN I,5.0,0,610.0,43.91,Playas,Guayas,C,3,0,14.0,12.428571428571429,1.0,25.0,26.0
1885787,2015-11-27,21,BEAUTY,5.0,0,1004.0,40.57,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1,4.857142857142857,5.214285714285714,4.0,6.0,4.0
2328497,2016-08-02,42,HOME APPLIANCES,0.0,0,958.0,39.5,Cuenca,Azuay,D,2,0,0.0,0.0714285714285714,0.0,0.0,0.0
1099455,2014-09-10,8,PLAYERS AND ELECTRONICS,21.0,0,2939.0,91.71,Quito,Pichincha,D,8,0,21.0,14.071428571428571,11.0,14.0,0.0
22122,2013-01-13,3,GROCERY I,6832.0,0,3217.0,93.6,Quito,Pichincha,D,8,0,5383.0,5785.538461538462,6489.0,8802.0,
1199863,2014-11-06,25,HOME AND KITCHEN II,6.0,0,624.0,77.87,Salinas,Santa Elena,D,1,0,7.857142857142857,4.714285714285714,9.0,0.0,0.0
2006356,2016-02-03,53,"LIQUOR,WINE,BEER",1070.0,1,895.0,32.29,Manta,Manabi,D,13,0,205.57142857142856,130.64285714285714,33.0,59.0,32.0
263710,2013-05-28,9,CLEANING,1144.0,0,1886.0,94.65,Quito,Pichincha,B,6,0,1338.428571428571,1422.357142857143,1213.0,1215.0,1277.0
1179193,2014-10-25,45,BOOKS,0.0,0,4455.0,81.27,Quito,Pichincha,A,11,0,0.0,0.0,0.0,0.0,0.0
1110555,2014-09-17,2,CELEBRATION,11.0,0,1938.0,94.33,Quito,Pichincha,D,13,0,12.0,11.642857142857142,8.0,5.0,7.0
1361992,2015-02-06,24,HOME AND KITCHEN II,22.0,1,2606.0,51.66,Guayaquil,Guayas,D,1,0,65.85714285714286,64.92857142857143,31.0,20.0,16.0
2172953,2016-05-07,29,BEAUTY,3.0,0,1437.0,44.58,Guayaquil,Guayas,E,10,1,3.4285714285714284,3.5,2.0,5.0,6.0
878215,2014-05-09,5,LADIESWEAR,0.0,0,1469.0,100.32,Santo Domingo,Santo Domingo de los Tsachilas,D,4,0,0.0,0.0,0.0,0.0,0.0
1017760,2014-07-27,16,CLEANING,1569.0,0,1167.0,105.23,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0,1107.2857142857142,1116.428571428571,1288.0,1811.0,1855.0
1283750,2014-12-23,29,HOME APPLIANCES,0.0,0,0.0,56.78,Guayaquil,Guayas,E,10,1,0.0,0.0,0.0,0.0,0.0
2612294,2017-01-09,6,HARDWARE,0.0,0,1771.0,51.95,Quito,Pichincha,D,13,0,0.8571428571428571,0.7857142857142857,2.0,1.0,1.0
346230,2013-07-14,23,PLAYERS AND ELECTRONICS,0.0,0,1079.0,105.85,Ambato,Tungurahua,D,9,0,0.0,0.0,0.0,0.0,0.0
222077,2013-05-05,4,LAWN AND GARDEN,11.0,0,1833.0,95.25,Quito,Pichincha,D,9,0,7.428571428571429,5.928571428571429,5.0,8.0,12.0
2802292,2017-04-26,36,SCHOOL AND OFFICE SUPPLIES,105.0,4,1081.0,49.22,Libertad,Guayas,E,10,0,75.71428571428571,80.14285714285714,121.0,96.0,97.0
1917019,2015-12-14,47,HOME AND KITCHEN II,24.0,0,4196.0,36.31,Quito,Pichincha,A,14,0,28.285714285714285,36.35714285714285,36.0,30.0,46.0
2544766,2016-12-02,11,BOOKS,0.0,0,2265.0,51.7,Cayambe,Pichincha,B,6,0,0.0,0.0,0.0,0.0,0.0
587127,2013-11-26,32,MEATS,65.258,0,590.0,93.41,Guayaquil,Guayas,C,3,0,48.583286,50.661000142857134,37.034,51.834,55.917
1147239,2014-10-07,48,PLAYERS AND ELECTRONICS,18.0,0,2695.0,88.89,Quito,Pichincha,A,14,0,25.857142857142858,22.785714285714285,17.0,19.0,15.0
1047830,2014-08-13,1,HARDWARE,3.0,0,1868.0,97.57,Quito,Pichincha,D,13,0,1.1428571428571428,1.0,1.0,1.0,1.0
1824142,2015-10-23,41,BABY CARE,0.0,0,976.0,43.91,Machala,El Oro,D,4,0,0.0,0.0,0.0,0.0,0.0
866397,2014-05-03,19,HOME AND KITCHEN I,0.0,0,2233.0,100.09,Guaranda,Bolivar,C,15,0,0.0,0.0,0.0,0.0,0.0
2409787,2016-09-17,23,POULTRY,203.741,0,958.0,43.04,Ambato,Tungurahua,D,9,0,301.9717142857143,285.1722857142857,384.043,170.686,172.851
2689952,2017-02-22,34,MAGAZINES,1.0,0,1976.0,53.61,Guayaquil,Guayas,B,6,0,2.7142857142857144,3.2142857142857144,3.0,6.0,4.0
139470,2013-03-20,22,GROCERY I,0.0,0,0.0,93.21,Puyo,Pastaza,C,7,0,0.0,0.0,0.0,0.0,0.0
928515,2014-06-07,11,PLAYERS AND ELECTRONICS,0.0,0,2731.0,103.32,Cayambe,Pichincha,B,6,0,0.0,0.0,0.0,0.0,0.0
457517,2013-09-14,46,BREAD/BAKERY,651.631,0,4408.0,108.31,Quito,Pichincha,A,14,0,535.3762857142857,578.1299285714286,383.331,844.173,640.518
1298405,2015-01-01,4,LAWN AND GARDEN,0.0,0,0.0,53.45,Quito,Pichincha,D,9,1,12.285714285714286,12.642857142857142,31.0,16.0,2.0
1523318,2015-05-07,50,BREAD/BAKERY,606.753,4,2444.0,58.99,Ambato,Tungurahua,A,14,0,827.398,796.9179999999999,568.123,626.835,651.244
1074760,2014-08-28,15,HOME AND KITCHEN II,0.0,0,1254.0,96.44,Ibarra,Imbabura,C,15,0,0.0,0.0,0.0,0.0,0.0
322587,2013-07-01,10,GROCERY I,2950.0,0,1205.0,97.94,Quito,Pichincha,C,15,0,2317.5714285714284,2192.6428571428573,3133.0,2103.0,2681.0
2819162,2017-05-06,10,BREAD/BAKERY,122.0,4,1107.0,46.23,Quito,Pichincha,C,15,0,116.71428571428572,108.42857142857144,61.0,146.0,102.0
1659648,2015-07-23,26,GROCERY I,967.0,7,443.0,48.11,Guayaquil,Guayas,D,10,0,1344.7142857142858,1279.428571428571,1147.0,1107.0,883.0
2641747,2017-01-26,31,SCHOOL AND OFFICE SUPPLIES,2.0,0,1339.0,53.24,Babahoyo,Los Rios,B,10,0,2.571428571428572,2.857142857142857,4.0,6.0,1.0
2815030,2017-05-03,43,SCHOOL AND OFFICE SUPPLIES,19.0,5,1458.0,47.79,Esmeraldas,Esmeraldas,E,10,0,16.571428571428573,37.35714285714285,14.0,65.0,49.0
774536,2014-03-12,40,PET SUPPLIES,0.0,0,1188.0,98.29,Machala,El Oro,C,3,0,0.2857142857142857,0.3571428571428571,0.0,0.0,0.0
2894449,2017-06-17,22,LADIESWEAR,0.0,0,916.0,44.73,Puyo,Pastaza,C,7,0,1.4285714285714286,2.357142857142857,2.0,1.0,2.0
1749974,2015-09-12,10,HOME APPLIANCES,0.0,0,1140.0,44.75,Quito,Pichincha,C,15,0,0.0,0.0,0.0,0.0,0.0
473901,2013-09-23,6,LINGERIE,1.0,0,1719.0,103.62,Quito,Pichincha,D,13,0,2.4285714285714284,2.857142857142857,4.0,1.0,2.0
939624,2014-06-13,23,HOME AND KITCHEN I,0.0,0,1131.0,107.49,Ambato,Tungurahua,D,9,0,0.0,0.0,0.0,0.0,0.0
1033738,2014-08-05,14,GROCERY II,0.0,0,0.0,97.34,Riobamba,Chimborazo,C,7,0,6.714285714285714,7.071428571428571,0.0,3.0,0.0
934715,2014-06-10,35,MAGAZINES,0.0,0,574.0,105.02,Playas,Guayas,C,3,0,0.0,0.0,0.0,0.0,0.0
2774364,2017-04-10,52,LINGERIE,0.0,0,0.0,53.06,Manta,Manabi,A,11,0,0.0,0.0,0.0,0.0,0.0
1053383,2014-08-16,15,MAGAZINES,0.0,0,1202.0,97.3,Ibarra,Imbabura,C,15,0,0.0,0.0,0.0,0.0,0.0
2660232,2017-02-05,50,BEVERAGES,7066.0,24,3067.0,53.81,Ambato,Tungurahua,A,14,0,4996.142857142857,4943.785714285715,7273.0,7327.0,8395.0
40619,2013-01-23,48,PREPARED FOODS,83.802,0,2179.0,95.06,Quito,Pichincha,A,14,0,137.31214014285715,132.5764972142857,98.341995,114.369995,99.25
466492,2013-09-19,48,BOOKS,0.0,0,2211.0,106.26,Quito,Pichincha,A,14,0,0.0,0.0,0.0,0.0,0.0
592520,2013-11-29,34,BREAD/BAKERY,924.0,0,2443.0,92.55,Guayaquil,Guayas,B,6,0,747.0,757.7142857142857,698.0,740.0,665.0
610180,2013-12-09,3,EGGS,549.0,0,3101.0,97.1,Quito,Pichincha,D,8,0,506.1428571428572,513.0714285714286,657.0,563.0,513.0
2111276,2016-04-02,48,BEAUTY,29.0,0,4358.0,35.36,Quito,Pichincha,A,14,0,13.0,11.285714285714286,14.0,15.0,12.0
1147055,2014-10-07,43,DAIRY,288.0,0,1310.0,88.89,Esmeraldas,Esmeraldas,E,10,0,343.7142857142857,311.1428571428572,391.0,332.0,264.0
1660652,2015-07-23,53,PET SUPPLIES,3.0,0,723.0,48.11,Manta,Manabi,D,13,0,1.7142857142857142,1.4285714285714286,1.0,0.0,0.0
820746,2014-04-07,38,BEVERAGES,754.0,0,1660.0,100.43,Loja,Loja,D,4,0,966.1428571428572,1858.642857142857,1419.0,2535.0,2044.0
1599835,2015-06-19,47,POULTRY,1444.255,38,3986.0,59.62,Quito,Pichincha,A,14,0,1261.5895757142855,1215.1222092857145,858.59503,1098.9299,1621.236
842099,2014-04-19,37,BREAD/BAKERY,527.327,0,1646.0,104.33,Cuenca,Azuay,D,2,0,459.4884285714285,476.53364285714287,263.702,469.722,545.558
88330,2013-02-19,37,"LIQUOR,WINE,BEER",69.0,0,1364.0,96.69,Cuenca,Azuay,D,2,0,55.85714285714285,95.64285714285714,77.0,113.0,97.0
2905837,2017-06-23,41,"LIQUOR,WINE,BEER",128.0,4,1078.0,42.86,Machala,El Oro,D,4,0,110.71428571428572,85.28571428571429,53.0,105.0,53.0
2041301,2016-02-23,34,LAWN AND GARDEN,0.0,0,2057.0,31.84,Guayaquil,Guayas,B,6,0,0.7142857142857143,0.5,0.0,0.0,0.0
1238600,2014-11-28,12,FROZEN FOODS,65.1,1,1095.0,65.94,Latacunga,Cotopaxi,C,15,1,46.44785714285714,48.08107142857143,47.0,66.0,29.0
2241245,2016-06-14,44,HOME APPLIANCES,1.0,0,3561.0,48.49,Quito,Pichincha,A,5,0,2.0,2.071428571428572,2.0,2.0,1.0
390087,2013-08-07,53,PLAYERS AND ELECTRONICS,0.0,0,0.0,104.41,Manta,Manabi,D,13,0,0.0,0.0,0.0,0.0,0.0
2301730,2016-07-18,41,GROCERY II,5.0,0,1015.0,45.23,Machala,El Oro,D,4,0,6.142857142857143,10.857142857142858,7.0,14.0,14.0
1333826,2015-01-21,33,SEAFOOD,0.0,0,925.0,47.85,Quevedo,Los Rios,C,3,0,2.7142857142857144,1.8571428571428568,8.0,1.0,0.0
591325,2013-11-28,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,1152.0,92.05,Santo Domingo,Santo Domingo de los Tsachilas,D,4,0,0.0,0.0,0.0,0.0,0.0
791480,2014-03-22,17,DAIRY,638.0,0,1433.0,99.97,Quito,Pichincha,C,12,0,506.7142857142857,494.57142857142856,353.0,574.0,545.0
296871,2013-06-16,39,BEVERAGES,1139.0,0,1641.0,97.83,Cuenca,Azuay,B,6,0,687.2857142857143,741.8571428571429,1233.0,1140.0,1400.0
2165894,2016-05-03,30,BREAD/BAKERY,155.0,14,716.0,43.65,Guayaquil,Guayas,C,3,1,168.14285714285714,182.64285714285717,149.0,188.0,266.0
1001629,2014-07-18,13,GROCERY II,28.0,0,869.0,103.83,Latacunga,Cotopaxi,C,15,0,12.0,9.642857142857142,12.0,11.0,8.0
713784,2014-02-06,36,PLAYERS AND ELECTRONICS,0.0,0,995.0,97.84,Libertad,Guayas,E,10,0,0.0,1.1428571428571428,0.0,5.0,2.0
1628671,2015-07-05,7,"LIQUOR,WINE,BEER",0.0,0,1302.0,56.93,Quito,Pichincha,D,8,0,201.14285714285717,181.42857142857144,453.0,0.0,0.0
813621,2014-04-03,38,CELEBRATION,0.0,0,1674.0,100.29,Loja,Loja,D,4,0,11.714285714285714,13.071428571428571,0.0,10.0,9.0
